,URL,Title,Exp,Company,Skills,Salary
0,https://www.naukri.com/job-listings-data-analyst-crm-platform-artech-infosystem-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-1-to-6-years-080722903046,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-crm-platform-artech-infosystem-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-1-to-6-years-080722903046"" target=""_blank"" title=""Data Analyst - CRM Platform"">Data Analyst - CRM Platform</a>",1-6 Yrs,Artech infosystem,"['MDM', 'Analytics', 'CRM', 'Java', 'communication', 'Salesforce', 'analytical', 'SQL']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
1,https://www.naukri.com/job-listings-sr-associate-data-analyst-sutherland-global-services-private-limited-chennai-1-to-2-years-070722007959,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-sr-associate-data-analyst-sutherland-global-services-private-limited-chennai-1-to-2-years-070722007959"" target=""_blank"" title=""Sr. Associate - Data Analyst"">Sr. Associate - Data Analyst</a>",1-2 Yrs,Sutherland,"['Advance excel', 'Data Management', 'Power Bi', 'VLOOKUP', 'Pie chart', 'HLOOKUP']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
2,https://www.naukri.com/job-listings-hiring-data-analysts-virtusa-virtusa-consulting-services-pvt-ltd-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-8-years-070722009974,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-hiring-data-analysts-virtusa-virtusa-consulting-services-pvt-ltd-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-8-years-070722009974"" target=""_blank"" title=""Hiring Data Analysts - Virtusa"">Hiring Data Analysts - Virtusa</a>",4-8 Yrs,Virtusa,"['Pytorch', 'AI', 'PowerBI', 'statistical analysis', 'Spark ML', 'H2O', 'Excel', 'Dataiku']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
3,https://www.naukri.com/job-listings-data-analyst-python-artificial-intelligence-imindyourbusiness-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-0-to-2-years-070722907481,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-python-artificial-intelligence-imindyourbusiness-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-0-to-2-years-070722907481"" target=""_blank"" title=""Data Analyst - Python/Artificial Intelligence"">Data Analyst - Python/Artificial Intelligence</a>",0-2 Yrs,iMindYourBusiness,"['Data Science', 'STEM', 'word', 'SQL server', 'VBA', 'Advanced Excel', 'Python', 'C++']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
4,https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-080722912577,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-080722912577"" target=""_blank"" title=""Business Analyst / Data Analyst"">Business Analyst / Data Analyst</a>",5-10 Yrs,cliqhr.com,"['data analysis', 'data quality', 'Business Analyst', 'test cases', 'business analysis', 'Data Analyst', 'user stories', 'data mapping']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
5,https://www.naukri.com/job-listings-data-analyst-modeler-rarr-technologies-mumbai-pune-chennai-bangalore-bengaluru-6-to-8-years-060722502120,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-modeler-rarr-technologies-mumbai-pune-chennai-bangalore-bengaluru-6-to-8-years-060722502120"" target=""_blank"" title=""Data Analyst / Modeler"">Data Analyst / Modeler</a>",6-8 Yrs,RARR Technologies ,"['Query tuning', 'data modelling', 'Performance tuning', 'Oracle PLSQL', 'Stored procedure development', 'PL / SQL', 'SQL Query writing', 'IT Skills']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
6,https://www.naukri.com/job-listings-data-analyst-hinduja-tech-limited-chennai-3-to-5-years-070722001125,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-hinduja-tech-limited-chennai-3-to-5-years-070722001125"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-5 Yrs,Hinduja Group,"['Pyspark', 'SQL Server', 'Python', 'Data Analysis', 'Matlab', 'Machine Learning', 'Java', 'SQL']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
7,https://www.naukri.com/job-listings-master-data-analyst-lean-six-sigma-techniques-fl-smidth-private-limited-chennai-7-to-12-years-040722004996,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-master-data-analyst-lean-six-sigma-techniques-fl-smidth-private-limited-chennai-7-to-12-years-040722004996"" target=""_blank"" title=""Master Data Analyst (Lean six sigma Techniques)"">Master Data Analyst (Lean six sigma Techniques)</a>",7-12 Yrs,FLSmidth,"['Data Quality', 'data analysis', 'lean six sigma', 'Data Management']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
8,https://www.naukri.com/job-listings-data-analyst-lead-analyst-logical-hiring-hyderabad-secunderabad-chennai-bangalore-bengaluru-3-to-8-years-080722012521,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-lead-analyst-logical-hiring-hyderabad-secunderabad-chennai-bangalore-bengaluru-3-to-8-years-080722012521"" target=""_blank"" title=""Data Analyst / Lead Analyst"">Data Analyst / Lead Analyst</a>",3-8 Yrs,LOGICAL HIRING ,"['Datorama', 'data analyst', 'alteryx', 'tableau', 'Data Visualization', 'data analysis', 'data analytics', 'data mining']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
9,https://www.naukri.com/job-listings-clinical-data-analyst-navitas-llp-chennai-bangalore-bengaluru-3-to-8-years-050722500751,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-clinical-data-analyst-navitas-llp-chennai-bangalore-bengaluru-3-to-8-years-050722500751"" target=""_blank"" title=""Clinical Data Analyst"">Clinical Data Analyst</a>",3-8 Yrs,Navitas LLP,"['SAS Macros', 'SAP', 'clinical development', 'Clinical research', 'Clinical Data Analyst', 'HTML', 'Life sciences', 'Management']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
10,https://www.naukri.com/job-listings-senior-data-analyst-malayala-manorama-chennai-bangalore-bengaluru-kerala-5-to-10-years-300622006889,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-malayala-manorama-chennai-bangalore-bengaluru-kerala-5-to-10-years-300622006889"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",5-10 Yrs,manoramaONLINE,"['data analysis', 'Data Analyst', 'sql', 'python', 'interpersonal skills', 'problem solving', 'data collection', 'dashboards']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
11,https://www.naukri.com/job-listings-senior-data-analyst-inspire-analytics-private-limited-chennai-3-to-5-years-030622008913,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-inspire-analytics-private-limited-chennai-3-to-5-years-030622008913"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>","12,00,000 - 15,00,000 PA.",INSPIRE ANALYTICS PRIVATE LIMITED,"['SQL', 'Airflow', 'engagement', 'Plotly', 'Schema', 'Data', 'Tableau', 'Jupyter Notebook']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
12,https://www.naukri.com/job-listings-senior-real-world-data-analyst-inspire-analytics-private-limited-chennai-3-to-5-years-210622009493,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-real-world-data-analyst-inspire-analytics-private-limited-chennai-3-to-5-years-210622009493"" target=""_blank"" title=""Senior Real World Data Analyst"">Senior Real World Data Analyst</a>",3-5 Yrs,INSPIRE ANALYTICS PRIVATE LIMITED,"['SAS', 'SQL', 'Python', 'data analysis', 'data manipulation', 'Relational Databases', 'Data', 'Administrative claims']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
13,https://www.naukri.com/job-listings-data-analyst-rarr-technologies-mumbai-pune-chennai-5-to-8-years-060722502119,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-rarr-technologies-mumbai-pune-chennai-5-to-8-years-060722502119"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",5-8 Yrs,RARR Technologies ,"['data analysis', 'Power BI', 'Confluence', 'MS Office', 'written', 'Big Data', 'verbal communication', 'Data Visualization']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
14,https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-040722901605,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-040722901605"" target=""_blank"" title=""Business Analyst/Data Analyst"">Business Analyst/Data Analyst</a>",5-10 Yrs,cliqhr.com,"['DWH data design', 'data quality', 'data analysis', 'test cases', 'business analysis', 'user stories', 'data mapping', 'etl']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
15,https://www.naukri.com/job-listings-mis-executive-data-analyst-mps-limited-mps-ltd-guindy-chennai-chennai-2-to-5-years-280622603780,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-mis-executive-data-analyst-mps-limited-mps-ltd-guindy-chennai-chennai-2-to-5-years-280622603780"" target=""_blank"" title=""MIS Executive / Data Analyst - MPS Limited"">MIS Executive / Data Analyst - MPS Limited</a>",2-5 Yrs,"MPS Ltd.- Guindy, Chennai","['MIS Reporting', 'advanced excel', 'Data Analyst', 'ms office', 'communication skills']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
16,https://www.naukri.com/job-listings-data-analyst-think-and-learn-private-limited-chennai-2-to-5-years-050722007473,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-think-and-learn-private-limited-chennai-2-to-5-years-050722007473"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",2-5 Yrs,BYJUS,"['Google Sheets', 'Excel', 'sql', 'data analysis', 'ms office']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
17,https://www.naukri.com/job-listings-business-data-analyst-google-analytics-lennox-india-technology-centre-private-limited-chennai-5-to-7-years-290622501097,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-business-data-analyst-google-analytics-lennox-india-technology-centre-private-limited-chennai-5-to-7-years-290622501097"" target=""_blank"" title=""BUSINESS DATA ANALYST - GOOGLE ANALYTICS"">BUSINESS DATA ANALYST - GOOGLE ANALYTICS</a>",5-7 Yrs,Lennox India Technology Centre Private Limited,"['Google Analytics', 'Business Data Analyst', 'digital analyst']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
18,https://www.naukri.com/job-listings-data-analyst-python-cliqhr-com-mumbai-hyderabad-secunderabad-chennai-bangalore-bengaluru-4-to-7-years-070722908562,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-python-cliqhr-com-mumbai-hyderabad-secunderabad-chennai-bangalore-bengaluru-4-to-7-years-070722908562"" target=""_blank"" title=""Data Analyst - Python"">Data Analyst - Python</a>",4-7 Yrs,cliqhr.com,"['Python', 'GUI', 'machine learning', 'NumPy', 'Pandas', 'data structures', 'Analytical', 'scikit']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
19,https://www.naukri.com/job-listings-senior-lead-data-analyst-css-corp-pvt-ltd-chennai-5-to-10-years-290622004383,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-lead-data-analyst-css-corp-pvt-ltd-chennai-5-to-10-years-290622004383"" target=""_blank"" title=""Senior/Lead - data Analyst"">Senior/Lead - data Analyst</a>",5-10 Yrs,CSS Corp,"['Data Analysis', 'SQL', 'Python', 'verbal', 'analytical', 'written communication', 'R', 'Communication Skills']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1200000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 1500000], [1200000, 1500000], ['Not disclosed'], ['Not disclosed'], [350000, 500000], [450000, 650000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
20,https://www.naukri.com/job-listings-data-analyst-exela-technologies-hiring-for-mnc-client-chennai-2-to-7-years-050722003441,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-exela-technologies-hiring-for-mnc-client-chennai-2-to-7-years-050722003441"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",2-7 Yrs,Exela Technologies hiring for MNC client,"['marketing research', 'standard operating procedures', 'data analytics', 'primary market research', 'business analytics', 'data analysis', 'quality check', 'Marketing Analysis']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
21,https://www.naukri.com/job-listings-big-data-analyst-exela-technologies-hiring-for-mnc-client-chennai-1-to-6-years-040722011091,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-big-data-analyst-exela-technologies-hiring-for-mnc-client-chennai-1-to-6-years-040722011091"" target=""_blank"" title=""Big Data Analyst"">Big Data Analyst</a>",1-6 Yrs,Exela Technologies hiring for MNC client,"['standard operating procedures', 'data analytics', 'Data Analysis', 'Market Analysis', 'big data', 'team coordination', 'Secondary Research', 'engagement management']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
22,https://www.naukri.com/job-listings-senior-business-analyst-data-science-freshdesk-chennai-4-to-7-years-280622501673,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-business-analyst-data-science-freshdesk-chennai-4-to-7-years-280622501673"" target=""_blank"" title=""Senior Business Analyst - Data Science"">Senior Business Analyst - Data Science</a>",4-7 Yrs,Freshworks,"['Python', 'Tableau', 'PowerBI', 'analytical', 'SQL', 'Databricks', 'IT Skills', 'Data analysis']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
23,https://www.naukri.com/job-listings-business-data-analyst-gp-strategies-india-pvt-ltd-chennai-5-to-7-years-280422008565,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-business-data-analyst-gp-strategies-india-pvt-ltd-chennai-5-to-7-years-280422008565"" target=""_blank"" title=""Business Data Analyst"">Business Data Analyst</a>",Not disclosed,GP Strategies,"['Data Validation', 'data analysis', 'etl', 'data extraction', 'Power Bi', 'VBA', 'Pivot', 'data integrity']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
24,https://www.naukri.com/job-listings-data-analyst-hcl-technologies-limited-chennai-bangalore-bengaluru-3-to-7-years-070722003217,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-hcl-technologies-limited-chennai-bangalore-bengaluru-3-to-7-years-070722003217"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-7 Yrs,HCL Technologies,"['Excel', 'Python', 'Word', 'data analysis', 'PowerPoint', 'MS Office', 'Microsoft Office', 'troubleshooting']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
25,https://www.naukri.com/job-listings-sr-analyst-hm-data-shell-india-markets-private-limited-chennai-3-to-8-years-070722901417,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-sr-analyst-hm-data-shell-india-markets-private-limited-chennai-3-to-8-years-070722901417"" target=""_blank"" title=""Sr. Analyst - HM Data"">Sr. Analyst - HM Data</a>",3-8 Yrs,Shell,"['Data analysis', 'HM Data Analyst', 'Data Analyst', 'Data Reporting']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
26,https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-050122905932,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-business-analyst-data-analyst-cliqhr-com-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-050122905932"" target=""_blank"" title=""Business Analyst/ Data Analyst"">Business Analyst/ Data Analyst</a>",5-10 Yrs,cliqhr.com,"['Banking domain', 'Data Quality', 'User Stories', 'Data Profiling', 'Data Analysis', 'Functional Design', 'ETL', 'Test Cases']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
27,https://www.naukri.com/job-listings-sr-data-engineering-analyst-optum-global-solutions-india-private-limited-chennai-4-to-9-years-040722904054,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-sr-data-engineering-analyst-optum-global-solutions-india-private-limited-chennai-4-to-9-years-040722904054"" target=""_blank"" title=""Sr. Data Engineering Analyst"">Sr. Data Engineering Analyst</a>",4-9 Yrs,Optum,"['SQL', 'IT Skills', 'Testing', 'AWS', 'Excel', 'query optimization', 'data analysis', 'Linux']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
28,https://www.naukri.com/job-listings-revenue-data-analyst-dotsolved-india-pvt-ltd-chennai-6-to-10-years-190821008188,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-revenue-data-analyst-dotsolved-india-pvt-ltd-chennai-6-to-10-years-190821008188"" target=""_blank"" title=""Revenue Data Analyst"">Revenue Data Analyst</a>","7,00,000 - 13,00,000 PA.","dotSolved India Pvt., Ltd.","['Accounting', 'excel', 'SOX', 'internal controls', 'US GAAP', 'Salesforce', 'Tableau', 'GSuite']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [700000, 1300000], [200000, 400000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 700000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
